id_usuario,recencia,frecuencia,valor_monetario,tasa_abandonos,cluster,pca_1,pca_2
3145,100,8,3822.2799999999997,0.7660434971237511,0,1.061189216821597,1.5856605882520474
3146,11,4,1270.82,0.6869442836901174,0,-0.24637187747744227,1.180170561135516
3147,43,8,7818.54,0.6635632229469639,1,2.232641507614312,1.1106237781483035
3148,25,4,2752.47,0.6760886635292372,0,0.011573590120588981,1.1400899034452345
3149,46,6,1916.75,0.752897355692933,0,0.31475649305691394,1.5080058970519608
3151,41,10,9852.3,0.4809777762795884,1,3.2936895784472155,0.21555230190774502
3152,114,4,2497.51,0.24019741250733814,2,-0.47460675416244275,-1.0231457725821913
3153,95,5,3444.19,0.5317485254967789,0,0.11741204124911585,0.42886423965066045
3154,7,4,1937.15,0.6200170455675573,0,-0.0768574964353813,0.8537089635058621
3155,309,5,4624.19,0.6165421753478179,3,-0.693407075911823,0.8683377137244109
3156,61,7,1602.31,0.46501431691681616,0,0.4777160191837786,0.07302520874946532
3157,367,3,594.4300000000001,0.14792110353350466,3,-2.453410503194799,-1.4857233763909772
3158,14,5,4726.39,0.35977905690108947,2,0.8111573386738817,-0.41644090523163363
3159,236,3,1789.06,0.7445366259243502,3,-1.555174950443801,1.4824074947656456
3160,55,7,3061.1,0.5091142368301983,0,0.8286456394674119,0.30486032974448074
3161,41,3,886.0999999999999,0.47683236027899945,0,-0.7718552272754798,0.13796037685675716
3162,6,6,5366.2,0.2881974600675355,2,1.292631524143825,-0.769753002923587
3163,48,5,671.1999999999999,0.3579142439416053,2,-0.25493852308747317,-0.46085795685618847
3164,16,7,1309.3600000000001,0.7267422624072185,0,0.6288986559458107,1.3682312080231969
3165,17,6,1855.02,0.566524133268785,0,0.4522211619905576,0.5810324191618951
3166,38,5,4255.04,0.651170918726633,0,0.5772985358456698,1.0269850521031394
3167,27,4,2939.85,0.4180417961473586,2,0.05168888766291561,-0.1393694376863178
3168,44,10,6109.16,0.5411730536193106,1,2.449304342047017,0.48092767827711086
3169,102,5,3093.03,0.27386852612024526,2,0.013512217319122695,-0.8544178559180671
3170,29,8,6701.77,0.5938225811984404,1,2.058061251648378,0.7538161038676292
3171,111,5,6565.280000000001,0.3993209335923361,1,0.7318394189156239,-0.20003401787298045
3172,306,1,80.45,0.40978186037032194,3,-2.8665542160436273,-0.18571901716245387
3173,245,2,1141.82,0.5545256272038173,3,-2.0344805486174917,0.5368696545875044
3174,77,6,1534.09,0.7553964350282487,0,0.07526530668529299,1.5181189353953615
3175,198,3,3539.49,0.14480444262603465,2,-0.9582913134789732,-1.4809742478100623
3176,102,5,4798.639999999999,0.6773202661429053,0,0.37693652553942053,1.1640534479664382
3177,150,7,11184.26,0.30466817728853524,1,2.1565912840232624,-0.6337955511372484
3178,254,3,3588.59,0.4107436181544645,3,-1.2360731968650684,-0.15807183261828095
3179,453,2,915.95,0.11533933014250627,3,-3.1084469924911122,-1.638086195823132
3180,59,5,3652.53,0.31073225448401914,2,0.3506989334467691,-0.6679464354230096
3181,66,2,7556.26,0.4518418698410914,0,0.2807981993020264,0.0780448953627318
3182,132,3,836.8,0.13932325414320731,2,-1.2258771513062334,-1.5348830458910343
3183,107,3,2282.29,0.44376701056821566,0,-0.7917579992634274,-0.011246585043290092
3184,4,6,5017.58,0.7489774402008992,0,1.21005204094005,1.5148384715521872
3185,74,9,8654.48,0.17377525267546368,1,2.5767653148605643,-1.315907428911451
3186,58,3,369.23,0.635108509652853,0,-0.976334572070734,0.9197940459364692
3187,35,7,3684.96,0.38676973736319487,2,1.0705474046740868,-0.2977207269364038
3188,296,3,676.67,0.5586216001670367,3,-2.0944581131126174,0.5515505445417842
3189,19,5,2081.97,0.2821656185896606,2,0.20428089894800294,-0.8253541704081891
3190,191,4,598.85,0.21164458377895082,2,-1.2778861236710652,-1.1791256597709834
3191,3,9,3009.6800000000003,0.21232382998985852,2,1.6823511659927446,-1.1778057839299874
3192,228,5,1103.73,0.14934436195020126,2,-1.0512945085177487,-1.4859109220052134
3193,265,6,946.27,0.22995269343087013,3,-0.9759154964757993,-1.0890950021451078
3194,28,2,151.75,0.5649535694922778,0,-1.1699018307049718,0.5717709249497601
3195,72,5,2719.56,0.7171834282904557,0,0.06586946622234018,1.3422052546584138
3196,264,8,3571.59,0.6698879799138133,0,0.18994130778230725,1.1120274651816366
3197,32,5,1464.74,0.579594016912139,0,-0.0070883214039821766,0.6463289584111458
3198,236,4,1102.05,0.1773023043877719,3,-1.3902493636262387,-1.3434629977777006
3199,30,3,407.62,0.3024312124071649,2,-0.816809311463889,-0.7326505991612519
3200,167,3,1379.57,0.3168648127257283,3,-1.2866825135027236,-0.6472194534311282
3201,106,4,2155.06,0.2749698624783349,2,-0.5115168917149767,-0.8538678876519046
3202,142,4,4613.66,0.4605039617968062,0,-0.15411447800932865,0.09071699408525276
3203,36,6,1655.81,0.47488767041577085,0,0.31638013968623624,0.12496343091640778
3204,111,8,2394.2200000000003,0.3498201826197772,2,0.7046060963530624,-0.4933254905725497
3205,151,2,1048.51,0.34765241111550527,3,-1.5786738277302523,-0.4945625637972042
3206,196,7,7004.08,0.679988918534257,1,0.990239633612308,1.1938514482563243
3207,38,5,10415.75,0.6525049938237799,1,1.9390043872045049,1.088922279291371
3208,472,1,1257.0,0.315457082176522,3,-3.432378222407357,-0.6373744710110404
3209,136,3,1395.99,0.7396519107112816,0,-1.1424594618760457,1.4509459085999143
3210,179,4,464.22,0.7669705119017542,0,-1.2664046784943275,1.5764444027893458
3211,16,6,2355.63,0.3287197794210286,2,0.5758738469026226,-0.5952199279863102
3212,1,6,5898.29,0.3480974641551384,1,1.4331990913461543,-0.4677532032193141
3213,184,8,6826.85,0.45394390739537127,1,1.3162936048969116,0.0661380314239032
3214,114,5,6344.4,0.7587845687735715,0,0.6559339240666812,1.5828477348602827
3215,101,5,2845.5699999999997,0.7134236031996181,0,-0.05098697741532025,1.325735990827357
3216,5,4,1243.72,0.17179757380851288,2,-0.20505602723465605,-1.378022125229264
3217,62,6,3458.27,0.3749115202899914,2,0.5883044691843299,-0.35428309518519496
3218,257,4,1588.53,0.4873598328248403,3,-1.3980366346459785,0.2011283249192245
3219,94,7,787.06,0.452192730786078,2,0.13313302928801474,0.0032600085589500546
3220,98,5,3012.32,0.2357041475558249,2,0.016934240488367242,-1.0447776932553248
3221,7,9,5307.02,0.7011717398177083,1,2.15371843939984,1.270121664852087
3222,10,4,1032.44,0.5738585480977862,0,-0.29026207933967096,0.6165172830264398
3223,188,4,1262.44,0.6865358623962625,0,-1.1322094194157124,1.1845803582250567
3224,217,3,591.35,0.7011349955446305,3,-1.7235608706498151,1.255463606302181
3225,101,7,4090.25,0.6238490975660178,0,0.8225250110899707,0.8854572786618942
3226,92,2,715.4200000000001,0.4074474208748021,2,-1.35964573912863,-0.20283899738513525
3227,170,1,724.4,0.5273827285107973,3,-2.0489444216602415,0.39895246159220205
3228,68,7,1908.98,0.21225578428382022,2,0.519049205684178,-1.1789222760862539
3230,52,2,358.79999999999995,0.5715517922324355,0,-1.2442222886893501,0.6072735072440393
3231,31,7,965.36,0.22547727901749653,2,0.4948190802375959,-1.1231105778088435
3232,175,6,816.6500000000001,0.5857647133571098,0,-0.5670521071013971,0.6730536581270324
3233,83,5,4634.94,0.2607187125277781,2,0.449668026398709,-0.9065625197101057
3234,118,4,2910.0599999999995,0.182285910105154,2,-0.4014456136475221,-1.3068279797022258
3235,53,4,1309.3200000000002,0.2156991431000702,2,-0.43176221029631356,-1.1576935014744598
3236,266,3,1851.76,0.1013944946533492,3,-1.6694979525660645,-1.7091578016621378
3237,120,6,7390.08,0.6031177324974712,1,1.1600302823585915,0.816207528982342
3238,119,6,1606.89,0.6126807343408655,0,-0.1136017717740457,0.8117275610081717
3239,47,6,1588.31,0.4604533449392817,0,0.2470081485606748,0.053095010100311146
3240,130,4,1834.0800000000002,0.2129539607387686,2,-0.7002424613436484,-1.1637786656821574
3241,104,2,660.4200000000001,0.15848803625748284,2,-1.423354953579146,-1.4389867746399851
3242,54,8,985.62,0.11339027650610091,2,0.6858879346023465,-1.6819559067278196
3243,136,5,2195.23,0.2160237238756545,2,-0.3527963127239956,-1.148429898132952
3244,70,5,1043.48,0.7235988744882027,0,-0.2948350896177602,1.3589361065744523
3245,11,4,2079.19,0.26907578919117725,2,-0.05362591074189482,-0.8873090499315368
3246,121,4,1173.19,0.34798992905205095,2,-0.8059204658314657,-0.49958339698063253
3247,16,4,2527.05,0.17374183913693325,2,0.02360538037720949,-1.3564417148306542
3248,49,2,1061.47,0.2556529133237192,2,-1.063289312070912,-0.9549813851906399
3249,138,4,4171.06,0.4634571995461436,0,-0.23206790616283476,0.1012589290453068
3250,4,8,2706.4700000000003,0.5254268781669569,0,1.3021091228376724,0.3774366928292943
3251,111,5,2359.39,0.27174661991634774,2,-0.19352774757595326,-0.87120899364741
3252,73,3,1098.83,0.14041251145758205,2,-0.8733289093431513,-1.5292931690998672
3253,47,7,5823.610000000001,0.37372300838917905,1,1.483777252697085,-0.3428551128063197
3254,257,1,70.24,0.26394235964843393,3,-2.6191791506750883,-0.9117139342186618
3255,99,4,2255.31,0.2536877462608614,2,-0.4536810653118163,-0.9588921188180438
3256,101,3,811.34,0.7719039618994187,0,-1.0979728520394199,1.6045418272465657
3257,8,7,2472.83,0.5314103401480069,0,0.9325993455241268,0.4085504282764743
3258,183,5,3248.4,0.4898149102204672,0,-0.36395581244311187,0.2221419400419998
3259,184,2,2252.83,0.39104257246632534,3,-1.4787472847508176,-0.26710113012593945
3260,13,4,1216.52,0.400261033401101,2,-0.2587131288429851,-0.2436397269329058
3261,187,7,5992.06,0.4786335026866566,1,0.8182715527799106,0.18469445646364166
3262,90,11,12066.09,0.5875008649252751,1,3.83240041832322,0.7627679009817561
3263,15,5,3150.06,0.5915022673272806,0,0.44993439403231167,0.7199599951065877
3264,188,7,1806.0,0.2201857353938147,2,-0.10330155656446802,-1.1360587757886078
3265,245,5,11733.75,0.4500789264536389,1,1.203316776757187,0.10331726930444086
3266,260,1,1163.81,0.3883706665238714,3,-2.3966299794765855,-0.28399238334626753
3267,47,3,803.73,0.7093688763885689,0,-0.8278554035039175,1.2919967683644675
3268,70,7,5874.09,0.5419932448528635,1,1.3744013233207968,0.4939143724054349
3269,63,6,6817.46,0.4727528464911873,1,1.3225252688686393,0.1617009069086772
3270,117,2,2573.3500000000004,0.18077624952524218,2,-1.066201517129684,-1.310671259508318
3271,14,4,3374.77,0.5239465225263881,0,0.2091844277016882,0.38987925641255056
3272,25,4,964.0,0.1820427339761634,2,-0.36711650999476586,-1.3289299322420398
3273,238,8,5491.96,0.33604460289602645,1,0.7555061453049929,-0.5292360130079402
3274,122,6,5641.68,0.1999893753700323,2,0.7771481856451764,-1.200968758141651
3275,25,5,6401.570000000001,0.5844515529170583,1,1.1189354061520769,0.7145142541211992
3276,188,5,2850.63,0.24437647968530685,2,-0.46858831138808016,-0.9998592342303299
3277,334,4,2951.67,0.3743015612316182,3,-1.4774899284532204,-0.34513938679388545
3278,50,6,4747.26,0.7269723443331451,0,0.9213019039949447,1.40484765655245
3279,32,7,1364.72,0.2430214683792792,2,0.5775079145445722,-1.0323803999473555
3280,157,5,2387.78,0.45546354477114537,0,-0.423176268595043,0.04290202593580635
3281,37,4,1025.97,0.3934901628162154,2,-0.4204682732381269,-0.27808516869753963
3282,30,5,2203.3,0.11268682873201082,2,0.18186632406265868,-1.6653305395308597
3283,100,4,1785.98,0.654930679500969,0,-0.5759210486929993,1.0291216093430355
3284,72,4,6497.570000000001,0.1483321344202198,2,0.6224130098338855,-1.4448925522371174
3285,265,4,2709.81,0.4319785146838676,3,-1.1882818070524477,-0.06348093031592043
3286,168,8,9219.68,0.49247480645726505,1,1.9238124190836885,0.27834094208738086
3287,10,8,6666.92,0.539898519630211,1,2.147065717486422,0.48506848270895586
3288,140,4,2033.22,0.582042140515513,0,-0.7185919688159651,0.670918110990105
3289,135,4,2597.52,0.27729066846590056,2,-0.5586305485369877,-0.83730529802492
3290,24,5,11591.23,0.10698514366091456,1,2.287113185530587,-1.6095716245836664
3291,19,9,4551.28,0.6064105636484384,1,1.9299287528666174,0.7932839877528092
3292,69,7,3080.59,0.474959619543305,0,0.7641824943541508,0.1359711170020908
3293,44,4,1572.54,0.6852823922450741,0,-0.3444377366442602,1.175842423104194
3294,5,6,3288.63,0.674971854030486,0,0.8253851578904897,1.131910664847838
3295,147,3,1614.96,0.6903283174515182,0,-1.1473363315460419,1.2084226175006045
3296,17,4,1373.8999999999999,0.43956626198567816,2,-0.24522657296735387,-0.04692713755396697
3297,104,7,5373.87,0.333539877085806,1,1.1010425702069389,-0.5443069170112564
3298,196,7,8513.64,0.654090741813959,1,1.3247814293760822,1.0788192077122565
3299,11,10,5040.9,0.4159058791204785,1,2.382208215482313,-0.15183552331774766
3300,88,3,755.21,0.22840953748240417,2,-1.027159133525217,-1.0949168622307748
3301,193,4,1553.31,0.6984818136930321,0,-1.093289933989962,1.2466881244578518
3302,2,9,6299.69,0.7177919137406431,1,2.397548474397683,1.361370275662859
3303,186,4,3810.85,0.4264168292981191,3,-0.5501697448253026,-0.08411623719143539
3304,200,5,5128.0,0.15298980911685123,2,-0.022059144313482455,-1.43270977224884
3305,51,7,1770.17,0.37147826294185193,2,0.5679113334637841,-0.39024671148939166
3306,185,3,1592.85,0.6624763616238224,0,-1.3410710741965168,1.0713360252089144
3307,88,5,2110.48,0.7312418199823602,0,-0.14914305387142596,1.4071260107014727
3308,102,6,3850.08,0.2424309197483171,2,0.4795948838618062,-1.0070660810754726
3309,13,9,4421.9400000000005,0.1468815284176901,1,1.9467735834868245,-1.4896821795602386
3310,1,6,11930.73,0.7141453171929871,1,2.7542760863220384,1.4038540965820756
3311,29,6,2403.03,0.3725834572852127,2,0.5199481088819066,-0.3765306996265209
3312,94,8,6797.46,0.47923267498729427,1,1.7584370883736116,0.1881224949448866
3313,488,1,310.54,0.7776460684355313,3,-3.737048668114077,1.6495074510846857
3314,247,6,3697.79,0.146595309539956,2,-0.2750211111564008,-1.4789264945450808
3315,109,8,4524.860000000001,0.553822605216467,1,1.178680349253393,0.5386127115542648
3316,264,3,2391.45,0.15187379580240695,3,-1.5419164284386833,-1.4537536289171917
3317,138,7,10667.17,0.3628282499265503,1,2.1002692251708295,-0.35011215221921654
3318,15,5,4209.29,0.6626701816354128,0,0.6816689078902025,1.0828223866779154
3319,31,3,3432.23,0.4034305629289441,2,-0.15664969122111896,-0.20399085373203765
3320,6,6,951.74,0.7980276477320654,0,0.29970734479914346,1.721943897582574
3321,443,1,207.37,0.4913414994626215,3,-3.52547059549147,0.22540915295655645
3322,203,3,1541.44,0.32481350684516747,3,-1.4309670584835552,-0.6049758096419481
3323,16,7,2663.02,0.2540779281333272,2,0.9440188463939586,-0.9664165801048098
3324,85,6,976.8299999999999,0.3453643740003133,2,-0.07406332491809019,-0.5224192414745575
3325,11,3,273.42,0.3607732916316856,2,-0.7535438609636502,-0.4448833501464723
3326,149,8,1468.1799999999998,0.14809957440677268,2,0.3169209561035734,-1.5017943096153976
3327,112,3,2478.38,0.3587019395987412,2,-0.7705230866878549,-0.4316542616511055
3328,64,4,3985.44,0.42496696381745747,2,0.09778011414153778,-0.09423644222114774
3329,87,5,5312.110000000001,0.6059164265671633,0,0.5677515178288216,0.8135881085846816
3330,25,3,5835.639999999999,0.5597106393051257,0,0.39930080469224605,0.5933054284732389
3331,6,8,1961.07,0.596135958660408,0,1.1249786622954554,0.7218918068174333
3332,334,1,1078.61,0.10585457731379998,3,-2.7755343810186255,-1.684740644091943
3333,82,8,3970.2599999999998,0.25236717970637523,2,1.2010870340914266,-0.9641011351926244
3334,140,5,1122.65,0.5631790018798996,0,-0.6215398796985128,0.5657301299644741
3335,94,6,2637.52,0.43879255772582304,2,0.24491829390595504,-0.043302197217095356
3336,1,5,622.78,0.10371943296784217,2,-0.02235075212461946,-1.7251117598402335
3337,4,4,5811.389999999999,0.6631462497022756,0,0.7930278995061439,1.1025217599926633
3338,7,3,5916.389999999999,0.6409667013032362,0,0.5043127317073701,0.9968084305770715
3339,1,4,787.8499999999999,0.4838934140954939,0,-0.2963484129792872,0.1673087990468301
3340,352,2,423.90000000000003,0.1465243280433905,3,-2.7138296080590765,-1.4913853737017853
3341,24,5,1782.22,0.6365605346728093,0,0.10112406500998465,0.9317266075017522
3342,124,3,4771.469999999999,0.5085995114119548,0,-0.3286408647729395,0.33362439900791
3343,73,9,11748.6,0.6473719840105715,1,3.2497362919746573,1.0632670241322664
3344,281,2,276.83,0.6262228946770884,3,-2.4078859168943265,0.8864084946515975
3345,39,5,1693.13,0.6621014503704861,0,0.005656913747700347,1.058290552414035
3346,45,3,4503.59,0.46260564648323743,0,0.008248869273540748,0.09995059732465109
3347,157,5,2384.1,0.1982271627354605,2,-0.4153310751388203,-1.2343222256427693
3348,2,5,4179.8,0.5698102313657821,0,0.7432026572191633,0.6210250744121922
3349,95,6,2594.3900000000003,0.5343316495363795,0,0.22717472281082343,0.4307036200889849
3350,72,4,1945.3999999999999,0.619577231039361,0,-0.39965152702592627,0.853991066071418
3351,22,5,2577.1899999999996,0.21891670423551474,2,0.3008892500558859,-1.1348314381549394
3352,11,6,2189.0299999999997,0.23648263993020247,2,0.5671253612769652,-1.0548616193714866
3353,16,6,1740.8,0.72328666205353,0,0.42669190206823143,1.3583037257171222
3354,15,2,310.18,0.6249844589164496,0,-1.071976955731817,0.8707713311573521
3355,18,5,7660.48,0.7357599420902261,1,1.4270696517340207,1.4768132618660503
3356,10,4,853.4200000000001,0.6311007248147446,0,-0.3317590743263114,0.8991201706931402
3357,22,1,1078.36,0.5180087141932114,0,-1.2312272970574776,0.3501422380477658
3358,130,5,1586.75,0.5578929159195116,0,-0.4688347872757361,0.5432833836620687
3359,147,3,3449.41,0.722389546758007,0,-0.7429324355337352,1.3840786618742345
3360,28,4,2471.11,0.5051647281583584,0,-0.05984735948443007,0.2890284269094132
3361,185,2,789.94,0.5426739270298713,3,-1.8121997802289966,0.4726583034750042
3362,11,7,2604.17,0.2095337012025204,2,0.9574818505048155,-1.1882932039103036
3363,494,2,1143.46,0.43174485408127194,3,-3.2735770295322766,-0.06356599086522384
3364,11,8,2578.39,0.6014779783706693,0,1.2362782782942734,0.7541417370938588
3365,167,5,1687.29,0.2896598888214558,2,-0.6223736188403856,-0.7862425696434246
3366,173,5,5666.46,0.24157792636717446,2,0.22882636956587193,-0.9890244048081607
3367,5,7,4053.2999999999997,0.3196787657570909,2,1.304053155171428,-0.6286274429653795
3368,73,9,4317.82,0.2690504395949834,1,1.6199862133924714,-0.8818346455946697
3369,77,13,4227.59,0.2504388459254771,1,2.771441794438757,-0.9883294187874947
3370,29,5,5483.41,0.3973955900076609,2,0.902306146823126,-0.22232419354608604
3371,46,9,2859.19,0.7354869597184739,0,1.4167206013992746,1.4199557871310613
3372,214,5,3358.15,0.4549417527171028,3,-0.4933477432550223,0.05112106242991692
3373,46,9,2308.65,0.23154426657072613,2,1.3119931467541122,-1.0870873006211124
3374,277,2,448.65000000000003,0.15388016856661185,3,-2.3340306734404273,-1.4574007397185305
3375,480,1,148.81,0.5873093015965477,3,-3.72643561774927,0.7027296519766346
3376,71,4,352.02,0.3679591351054715,2,-0.73838514268381,-0.40964792012800005
3377,18,7,6400.18,0.6752816626097515,1,1.7459065938021912,1.1585079571512873
3378,32,7,7552.599999999999,0.5616575380485391,1,1.9345389370282342,0.6052206844026433
3379,526,1,1158.37,0.657369015378958,3,-3.7353826079292425,1.0613364251049546
3380,143,5,6431.34,0.29036222759291413,1,0.5460821336832051,-0.7410444219775103
3381,112,4,571.38,0.5846512457227407,0,-0.9019602714311226,0.6697171393506439
3382,47,6,2818.3500000000004,0.28484338928560315,2,0.5248047341163967,-0.8077731806692465
3383,27,5,2348.0299999999997,0.7573479356152042,0,0.20714079705187868,1.5366324283133022
3384,34,6,2033.9899999999998,0.5454619970733621,0,0.40758542185035335,0.47869028200065106
3385,29,7,1763.56,0.3271582601227395,2,0.6778176709989086,-0.6111665483370475
3386,24,4,914.89,0.2886583036045909,2,-0.37656603472497674,-0.8000561438490794
3387,38,5,1909.02,0.23364860955015046,2,0.0727929264761775,-1.06709718924749
3388,186,9,3232.75,0.5862486712256095,1,0.8051066811020867,0.6874857915767287
3389,317,3,1662.86,0.25310092909854914,3,-1.9710700566867092,-0.9557473745648378
3390,6,11,5870.96,0.5167122861492424,1,2.884949233971851,0.35258577794142837
3391,154,4,3062.12,0.28524451884775015,2,-0.5510965882089197,-0.7929435439180327
3392,263,2,521.4300000000001,0.563378261355708,3,-2.26180647064324,0.5759156157079879
3393,156,7,7560.6,0.6704578099783775,1,1.3133462796715434,1.1500538674680616
3394,22,6,3450.7499999999995,0.6446176702012573,0,0.7773376998052728,0.9832817704943778
3395,24,7,1968.39,0.6325959316515473,0,0.7377835234107598,0.9070014928153155
3396,49,10,6701.64,0.23140568398457648,1,2.565720001959258,-1.0515789367445343
3397,129,6,2167.79,0.1618694628891631,2,-0.024390655726784075,-1.4211684803797398
3398,253,2,1859.49,0.58926417994117,3,-1.9169722987886362,0.7160861809439306
3399,60,7,3086.3500000000004,0.35784304965604596,2,0.814346934616909,-0.44579782439564136
3400,310,1,515.69,0.4026423584823432,3,-2.7900867170136987,-0.21711203941845378
3401,71,5,7802.879999999999,0.12180436495537375,1,1.2145110258537484,-1.56827748115043
3402,281,5,4685.030000000001,0.28170351449253445,3,-0.5288467613481642,-0.7946366416814706
3403,146,7,10286.17,0.12357348271212482,1,1.9841523560394931,-1.541150180038044
3404,201,5,4389.04,0.7154300408208734,0,-0.20932351618757924,1.3532355693765343
3405,126,6,4698.2699999999995,0.2703776782529713,2,0.5462721073463492,-0.8598105470823427
3406,70,6,3853.39,0.4901360187011057,0,0.6318077573916038,0.22165409441425393
3407,20,6,6709.26,0.1272855244627913,1,1.5249942580633902,-1.5561149218729502
3408,116,6,6015.8,0.5667931739139607,1,0.8774623059559344,0.6233682652050343
3409,72,3,3111.15,0.32611914202786574,2,-0.42978637322731106,-0.5892200002197134
3410,201,6,6594.08,0.7285434308703661,1,0.5753203098919283,1.4347858903107178
3411,22,7,1176.0900000000001,0.7216827322538251,0,0.5696451643194139,1.342134613839966
3412,136,3,2088.06,0.32770343285322345,2,-0.9756194782241695,-0.5881847214134278
3413,185,5,8553.72,0.7306726269833276,1,0.7906252913070644,1.4657192923085203
3414,110,3,248.38,0.7973103714491452,0,-1.268212665327165,1.7259625606234525
3415,138,2,1238.47,0.6777909648867637,0,-1.4828714882807807,1.1458186890011794
3416,10,5,6009.45,0.6914099434286604,0,1.1035769363203867,1.2414953329383926
3417,11,6,2098.76,0.27430611527636295,2,0.5458991212832559,-0.8678766979193469
3418,24,4,427.71,0.5036916792004295,0,-0.4914893609199346,0.2632209675906156
3419,54,7,2179.54,0.1470791397771575,2,0.6509679148092323,-1.5006134411600853
3420,147,6,1862.39,0.1664425557751688,2,-0.18194778148315544,-1.4005425364159478
3421,121,5,1462.04,0.7992248284233034,0,-0.45957459616519564,1.7400572636775913
3422,103,3,1150.6,0.3286474745981377,2,-1.0180521273765586,-0.5931286868067676
3423,57,2,2471.29,0.6237287384341925,0,-0.804009819718817,0.8854854101932635
3424,154,6,6726.2699999999995,0.6646655371187715,1,0.8414236519448313,1.1170864778859626
3425,13,7,5488.81,0.7006162897050605,1,1.5685781860484762,1.275928971614085
3426,452,3,2085.54,0.7983398081815096,3,-2.5702310696400015,1.760152755117114
3427,246,2,528.91,0.26904753967980755,3,-2.1653420349117405,-0.8860091758794709
3428,213,3,2680.46,0.1282455788017898,3,-1.2225273453536938,-1.5703506154838582
3429,19,5,1951.3700000000001,0.3878340625962102,2,0.17185652684192876,-0.3018777630990646
3430,3,7,3770.6299999999997,0.1910564688802629,2,1.2558904896043717,-1.2698549576600966
3431,16,10,3728.0,0.11569812241343859,1,2.0771407935822923,-1.6539855062802187
3432,102,6,1756.77,0.3522987789990403,2,0.013195748842326637,-0.4803614183868302
3433,135,3,3164.25,0.6486167757526655,0,-0.7435482826034668,1.0147914093478048
3434,343,4,937.09,0.4963264838575496,3,-1.9718450547966508,0.24296372407272457
3435,36,6,8169.28,0.3189445924472478,1,1.761353312312724,-0.5908208652767067
3436,19,4,1469.83,0.5580394038449038,0,-0.23799891362643275,0.5422326950903125
3437,69,6,6228.16,0.2624127262161675,1,1.1693816111907405,-0.8877182833313951
3438,274,4,983.48,0.11006701225045952,3,-1.6039797789868957,-1.6769558389491785
3439,69,6,10034.48,0.6350473705054992,1,1.9981798753943751,0.9966057032204289
3440,267,3,2106.55,0.5366201594048065,3,-1.6328237935691625,0.45408330745567305
3441,38,4,1803.78,0.633611837150672,0,-0.26161961357612773,0.9211509873661047
3442,214,2,2987.4900000000002,0.12725661168136593,3,-1.4573108033602897,-1.5691113533333385
3443,47,7,1041.2,0.6859837394814565,0,0.4161723727669678,1.1645961664153486
3444,89,4,498.26,0.5336683400254124,0,-0.8015365496232025,0.4150817130377332
3445,28,5,6750.79,0.49437674549884814,1,1.1841751788017445,0.27053426581231854
3446,4,4,4918.42,0.5372298336801722,0,0.5998859988397223,0.4693231343233218
3447,134,3,665.09,0.7051032728078549,0,-1.292864503949945,1.2727743092867643
3448,11,9,11121.24,0.510855554591235,1,3.425310445423763,0.3775422299512158
3449,73,7,3004.52,0.5066652659217256,0,0.7263235420156527,0.2928553956864347
3450,183,4,652.23,0.7934754099460362,0,-1.2457168690303566,1.7098777345229639
3451,92,4,3002.55,0.6297111169479976,0,-0.2662092497391929,0.9145337653499821
3452,145,4,2846.62,0.4096056638157948,2,-0.5579671806376769,-0.17775039375348844
3453,115,4,4669.89,0.5951779000230495,0,-0.011371353759254065,0.7588910490351579
3454,37,5,5122.4,0.372461330184252,2,0.7833937677595603,-0.34907094707121883
3455,6,7,3124.3,0.26021282373844934,2,1.0957161799149628,-0.9321829138183811
3456,308,3,1722.74,0.5177963138214317,3,-1.9217948867522494,0.3586846147294158
3457,35,3,4917.83,0.749727468679766,0,0.14009051742092873,1.528875744107909
3458,65,5,3493.05,0.750397664010824,0,0.270682532338711,1.5138027102909641
3459,138,7,1257.8600000000001,0.3393336946738432,2,0.02124538926537781,-0.5512445614721824
3460,9,5,4924.04,0.46937422635518655,0,0.8761282249740034,0.1292950748972955
3461,38,7,2643.67,0.24814512899890287,2,0.8300658799248107,-0.9952374413413028
3462,327,4,212.37,0.7969417766492185,3,-2.062244923607902,1.7284377686311405
3463,11,5,2951.0099999999998,0.7867825355075551,0,0.4193410053318678,1.687601733100576
3464,141,5,1091.4,0.5546562507952132,0,-0.6331547834498022,0.5231704742724874
3465,19,6,1949.38,0.6630898417742314,0,0.45983919905486714,1.0614066782021712
3466,256,3,1478.6399999999999,0.6005701128985901,3,-1.7188305116919673,0.7655555545321286
3467,21,6,8406.76,0.5152107533276278,1,1.882154228432506,0.38523047597909815
3468,77,5,1071.11,0.1373435978922284,2,-0.3039547870898097,-1.5513443539442358
3469,74,10,6643.11,0.4183350397868628,1,2.4216319670376043,-0.12307115842075761
3470,48,4,822.13,0.5723504115171875,0,-0.5264829023294204,0.6085393012468274
3471,181,10,7592.5599999999995,0.5742721297185793,1,2.0918527209201527,0.6636258396601437
3472,228,2,2007.27,0.3611858328956685,3,-1.7517715452529123,-0.415927025812452
3473,21,5,1835.36,0.7591843906606214,0,0.12372551943321619,1.540926772516459
3474,71,6,6533.99,0.21714992256574672,1,1.22851651302984,-1.1096308522146312
3475,39,4,1002.3599999999999,0.4502516123508925,0,-0.43758626703805925,0.003599813930665376
3476,46,4,3741.6,0.583618783585576,0,0.1284401782649003,0.6906259731406583
3477,208,7,3951.18,0.5879950641242665,0,0.25859724367566267,0.7101287777901231
